cik_str,ticker,title,cik10D
1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,0001928340
1460602,ORGS,Orgenesis Inc.,0001460602
1563298,EAWD,Energy & Water Development Corp,0001563298
1624326,PAVM,PAVmed Inc.,0001624326
1591956,ANY,Sphere 3D Corp.,0001591956
1903995,MGIH,Millennium Group International Holdings Ltd,0001903995
1083220,XELB,"XCel Brands, Inc.",0001083220
1815849,ATIP,"ATI Physical Therapy, Inc.",0001815849
1406434,PCST,"PURE CAPITAL SOLUTIONS, INC.",0001406434
20639,ABCP,AmBase Corp,0000020639
1582982,CCLD,"CareCloud, Inc.",0001582982
1822145,PRST,Presto Automation Inc.,0001822145
1854078,RLFTY,Relief Therapeutics Holding SA,0001854078
1589061,GYRO,"Gyrodyne, LLC",0001589061
1874074,MMV,MultiMetaVerse Holdings Ltd,0001874074
1066923,FTFT,Future FinTech Group Inc.,0001066923
1716338,PT,Pintec Technology Holdings Ltd,0001716338
313364,MTR,MESA ROYALTY TRUST/TX,0000313364
1535665,RBNK,RiverBank Holding Co,0001535665
1844505,QTI,"QT IMAGING HOLDINGS, INC.",0001844505
1575295,ALID,Allied Corp.,0001575295
1427925,TLPH,"TALPHERA, INC.",0001427925
1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.,0001008586
1892322,HTCR,"HeartCore Enterprises, Inc.",0001892322
1101396,DLA,"DELTA APPAREL, INC",0001101396
1835615,MHUA,"Meihua International Medical Technologies Co., Ltd.",0001835615
725394,DFCO,DALRADA FINANCIAL CORP,0000725394
1496383,ILUS,Ilustrato Pictures International Inc.,0001496383
1622057,NBIO,Nascent Biotech Inc.,0001622057
1713210,ATPC,Agape ATP Corp,0001713210
98338,TSRI,TSR INC,0000098338
1304161,PBSV,"Pharma-Bio Serv, Inc.",0001304161
1976443,SYNX,Silynxcom Ltd.,0001976443
1437517,CLOQ,"CYBERLOQ TECHNOLOGIES, INC.",0001437517
1771885,HUGE,FSD Pharma Inc.,0001771885
1756180,NCRA,"NOCERA, INC.",0001756180
1430306,TNXP,Tonix Pharmaceuticals Holding Corp.,0001430306
1169034,BHV,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST,0001169034
1636051,FUST,FUSE GROUP HOLDING INC.,0001636051
1598646,NERV,"Minerva Neurosciences, Inc.",0001598646
1534120,AVTX,"Avalo Therapeutics, Inc.",0001534120
1691221,FRSX,Foresight Autonomous Holdings Ltd.,0001691221
1634293,EXDW,"Exceed World, Inc.",0001634293
1604738,AINC,Ashford Inc.,0001604738
1605057,VMNT,"Vemanti Group, Inc.",0001605057
1743905,RVSN,Rail Vision Ltd.,0001743905
764897,BRST,"Broad Street Realty, Inc.",0000764897
1138867,EESH,"EESTech, Inc.",0001138867
797465,STLY,"HG Holdings, Inc.",0000797465
1830072,IPW,iPower Inc.,0001830072
1680139,HLYK,HealthLynked Corp,0001680139
1770141,UPHL,"UpHealth, Inc.",0001770141
1213660,BIMI,BIMI Holdings Inc.,0001213660
1743971,MOGU,MOGU Inc.,0001743971
1759614,YJ,Yunji Inc.,0001759614
1584751,TLIS,Talis Biomedical Corp,0001584751
1422892,SGLY,Singularity Future Technology Ltd.,0001422892
814549,EBIXQ,EBIX INC,0000814549
1005516,BOSC,BOS BETTER ONLINE SOLUTIONS LTD,0001005516
885462,GURE,"GULF RESOURCES, INC.",0000885462
1398453,XIN,"Xinyuan Real Estate Co., Ltd.",0001398453
1530766,BSGM,"BioSig Technologies, Inc.",0001530766
1391135,LIFD,LFTD PARTNERS INC.,0001391135
1130598,TRAW,"Traws Pharma, Inc.",0001130598
861972,SRLZF,Salazar Resources Ltd,0000861972
1034760,WYY,WIDEPOINT CORP,0001034760
1786286,DPRO,Draganfly Inc.,0001786286
1307579,LIQT,LIQTECH INTERNATIONAL INC,0001307579
908259,OTLC,"Oncotelic Therapeutics, Inc.",0000908259
1425355,MCVT,"Mill City Ventures III, Ltd",0001425355
1638287,NRBO,"NeuroBo Pharmaceuticals, Inc.",0001638287
1939696,ETAO,"ETAO International Co., Ltd.",0001939696
1684888,GFGSF,GFG Resources Inc.,0001684888
1376231,VPRB,"VPR Brands, LP.",0001376231
764195,VBIV,VBI Vaccines Inc/BC,0000764195
1626745,FVTI,"Fortune Valley Treasures, Inc.",0001626745
12239,DOMH,Dominari Holdings Inc.,0000012239
1746278,GOLQ,"GoLogiq, Inc.",0001746278
1385818,AYTU,"AYTU BIOPHARMA, INC",0001385818
700764,VYEY,"VICTORY OILFIELD TECH, INC.",0000700764
1539680,HMMR,HAMMER FIBER OPTICS HOLDINGS CORP,0001539680
895665,CLRD,"Clearday, Inc.",0000895665
1546853,SKKY,"Skkynet Cloud Systems, Inc.",0001546853
1056358,MTEX,MANNATECH INC,0001056358
1310630,CFOO,China Foods Holdings Ltd.,0001310630
1210618,SPI,"SPI Energy Co., Ltd.",0001210618
1412486,COCP,"Cocrystal Pharma, Inc.",0001412486
1001907,ASTC,ASTROTECH Corp,0001001907
747540,SPRS,SURGE COMPONENTS INC,0000747540
19871,CVR,CHICAGO RIVET & MACHINE CO,0000019871
1874097,CYN,Cyngn Inc.,0001874097
1814329,ASTR,"Astra Space, Inc.",0001814329
806517,PMD,PSYCHEMEDICS CORP,0000806517
1855743,ARRKF,ARRAS MINERALS CORP.,0001855743
1894954,XPON,Expion360 Inc.,0001894954
1412126,RMSL,RemSleep Holdings Inc.,0001412126
1961847,INHD,INNO HOLDINGS INC.,0001961847
1854270,SNTI,"Senti Biosciences, Inc.",0001854270
1413745,ANTE,AIRNET TECHNOLOGY INC.,0001413745
1419793,OCLN,"ORIGINCLEAR, INC.",0001419793
1493130,MAPPF,PROSTAR HOLDINGS INC. /BC,0001493130
1651958,EOSS,EOS INC.,0001651958
1967656,PFSB,"PFS Bancorp, Inc.",0001967656
1117057,PLAG,Planet Green Holdings Corp.,0001117057
1699709,YJGJ,YIJIA GROUP CORP.,0001699709
719494,INRD,"Inrad Optics, Inc.",0000719494
811522,QZMRF,QUARTZ MOUNTAIN RESOURCES LTD,0000811522
1858994,RSMXF,Regency Silver Corp.,0001858994
1553788,SBEV,"SPLASH BEVERAGE GROUP, INC.",0001553788
1595527,NYC,American Strategic Investment Co.,0001595527
1909417,SLNA,SELINA HOSPITALITY PLC,0001909417
1660046,IMRN,Immuron Ltd,0001660046
1783407,SOGP,Sound Group Inc.,0001783407
1042418,INTI,"Inhibitor Therapeutics, Inc.",0001042418
1841209,HOLO,MicroCloud Hologram Inc.,0001841209
1614744,PPBT,PURPLE BIOTECH LTD.,0001614744
1506983,GCTK,"GlucoTrack, Inc.",0001506983
1782309,EDTK,Skillful Craftsman Education Technology Ltd,0001782309
1442620,RCON,"Recon Technology, Ltd",0001442620
1397183,IVDA,"Iveda Solutions, Inc.",0001397183
1540159,EDSA,"Edesa Biotech, Inc.",0001540159
1816723,GRFX,Graphex Group Ltd,0001816723
1415744,NMEX,NORTHERN MINERALS & EXPLORATION LTD.,0001415744
1420720,IBIO,"iBio, Inc.",0001420720
890066,GLBZ,GLEN BURNIE BANCORP,0000890066
1583648,PIRS,"PIERIS PHARMACEUTICALS, INC.",0001583648
1575858,PUBC,PureBase Corp,0001575858
1051514,SSKN,"STRATA Skin Sciences, Inc.",0001051514
1481585,GXXY,"Galexxy Holdings, Inc.",0001481585
1820566,ISPO,Inspirato Inc,0001820566
1620179,XELA,"Exela Technologies, Inc.",0001620179
707388,STRR,"STAR EQUITY HOLDINGS, INC.",0000707388
1544400,NFTN,NFiniTi inc.,0001544400
1935418,FMST,Foremost Lithium Resource & Technology Ltd.,0001935418
351789,ELSE,ELECTRO SENSORS INC,0000351789
1105101,GIGM,GIGAMEDIA Ltd,0001105101
1779476,KRKR,36Kr Holdings Inc.,0001779476
1870144,CDIO,"Cardio Diagnostics Holdings, Inc.",0001870144
1023549,XTLB,XTL BIOPHARMACEUTICALS LTD,0001023549
1879726,SIDU,Sidus Space Inc.,0001879726
1468929,NXGL,"NEXGEL, INC.",0001468929
1956744,SRM,"SRM Entertainment, Inc.",0001956744
1935092,CETI,"Cyber Enviro-Tech, Inc.",0001935092
1553846,RDHL,RedHill Biopharma Ltd.,0001553846
894501,GRHI,"GOLD ROCK HOLDINGS, INC.",0000894501
1957538,ESGL,ESGL Holdings Ltd,0001957538
888721,TRIB,TRINITY BIOTECH PLC,0000888721
1379006,NNVC,"NANOVIRICIDES, INC.",0001379006
1813191,AUCUF,Inflection Resources Ltd.,0001813191
1638298,UGEIF,UGE International Ltd.,0001638298
1846715,WAVE,Eco Wave Power Global AB (publ),0001846715
1842556,HNRA,HNR Acquisition Corp.,0001842556
1777319,CISO,"CISO Global, Inc.",0001777319
1741534,MDJH,MDJM LTD,0001741534
1939780,UCAR,U Power Ltd,0001939780
1173313,ABVC,"ABVC BIOPHARMA, INC.",0001173313
1967306,MSBB,"Mercer Bancorp, Inc.",0001967306
1786511,FRES,Fresh2 Group Ltd,0001786511
1393772,BUDZ,"WEED, INC.",0001393772
1098146,PNBK,PATRIOT NATIONAL BANCORP INC,0001098146
1367408,OILY,Sino American Oil Co,0001367408
1963439,TURB,"Turbo Energy, S.A.",0001963439
1930419,ALRTF,ALR Technologies SG Ltd.,0001930419
1582249,RASP,"ACTAVIA LIFE SCIENCES, INC.",0001582249
1372514,KPRX,KIORA PHARMACEUTICALS INC,0001372514
1761510,TLLTF,TILT Holdings Inc.,0001761510
1813914,CMAX,"CareMax, Inc.",0001813914
1877939,CTM,"Castellum, Inc.",0001877939
883975,MBOT,Microbot Medical Inc.,0000883975
1849380,ONMD,OneMedNet Corp,0001849380
1370292,VSMR,VERIFY SMART CORP.,0001370292
1834045,VWE,"Vintage Wine Estates, Inc.",0001834045
1881472,MEGL,Magic Empire Global Ltd,0001881472
1817740,AUST,Austin Gold Corp.,0001817740
1136174,OTRK,"Ontrak, Inc.",0001136174
1815436,AHI,Advanced Health Intelligence Ltd,0001815436
1083490,SRRE,SUNRISE REAL ESTATE GROUP INC,0001083490
55234,KENS,KENILWORTH SYSTEMS CORP,0000055234
1756499,MCLDF,mCloud Technologies Corp.,0001756499
1775734,BENF,Beneficient,0001775734
1707303,DOGZ,Dogness (International) Corp,0001707303
1610590,CHEK,Check-Cap Ltd,0001610590
1512922,PETV,"PetVivo Holdings, Inc.",0001512922
34285,RLBY,RELIABILITY INC,0000034285
1843656,RMCO,Royalty Management Holding Corp,0001843656
1681348,VVPR,VivoPower International PLC,0001681348
1757097,CNTG,Centogene N.V.,0001757097
1898766,TPET,Trio Petroleum Corp.,0001898766
1713923,AIJTY,Jianpu Technology Inc.,0001713923
1944902,OMH,Ohmyhome Ltd,0001944902
1401708,NSTGQ,NanoString Technologies Inc,0001401708
1402945,RXMD,Progressive Care Inc.,0001402945
1098009,AAGH,America Great Health,0001098009
1682149,WISA,"WISA TECHNOLOGIES, INC.",0001682149
1944399,ELWS,"Earlyworks Co., Ltd.",0001944399
1675634,PIXY,"ShiftPixy, Inc.",0001675634
1916416,INTJ,Intelligent Group Ltd,0001916416
1418149,HLRTF,Hillcrest Energy Technologies Ltd.,0001418149
1963088,ATCH,"AtlasClear Holdings, Inc.",0001963088
1378590,BLIN,"Bridgeline Digital, Inc.",0001378590
1549631,QURT,"Quarta-Rad, Inc.",0001549631
1270436,COHN,Cohen & Co Inc.,0001270436
1470683,AEHL,Antelope Enterprise Holdings Ltd,0001470683
1580490,IONI,I-ON Digital Corp.,0001580490
1792030,IMCC,IM Cannabis Corp.,0001792030
1784168,ELMSQ,"Electric Last Mile Solutions, Inc.",0001784168
314227,TOMZ,"TOMI Environmental Solutions, Inc.",0000314227
82473,IHT,INNSUITES HOSPITALITY TRUST,0000082473
749647,IMNN,"Imunon, Inc.",0000749647
1630113,BTCY,BIOTRICITY INC.,0001630113
1654595,MDRR,"Medalist Diversified REIT, Inc.",0001654595
1849820,KITT,"Nauticus Robotics, Inc.",0001849820
1904286,MIRA,"MIRA PHARMACEUTICALS, INC.",0001904286
1971544,AIRO,"AIRO Group, Inc.",0001971544
914139,PRKR,PARKERVISION INC,0000914139
99106,TNLX,TRANS LUX Corp,0000099106
1509223,MTBLY,"Moatable, Inc.",0001509223
771999,DSS,"DSS, INC.",0000771999
716643,RGS,REGIS CORP,0000716643
1017655,PAYD,PAID INC,0001017655
1497253,ONVO,"ORGANOVO HOLDINGS, INC.",0001497253
1498067,CTGL,"CITRINE GLOBAL, CORP.",0001498067
1413891,HWNI,"HIGH WIRE NETWORKS, INC.",0001413891
1138978,NVOS,"Novo Integrated Sciences, Inc.",0001138978
1080657,SQFT,"Presidio Property Trust, Inc.",0001080657
1672572,LNBY,Landbay Inc,0001672572
88000,SLGD,Scott's Liquid Gold - Inc.,0000088000
1524872,TNRG,Thunder Energies Corp,0001524872
1393781,QIND,Quality Industrial Corp.,0001393781
1902700,PGFF,"Pioneer Green Farms, Inc.",0001902700
1762239,KAVL,"Kaival Brands Innovations Group, Inc.",0001762239
1894693,SVRE,SaverOne 2014 Ltd.,0001894693
1026662,CLWT,EURO TECH HOLDINGS CO LTD,0001026662
32621,MSN,EMERSON RADIO CORP,0000032621
1566610,VERB,"Verb Technology Company, Inc.",0001566610
1697818,ICLK,iClick Interactive Asia Group Ltd,0001697818
1701756,SDOT,Sadot Group Inc.,0001701756
1645469,MNPR,Monopar Therapeutics,0001645469
1971260,OGGIF,Web3 Ventures Inc.,0001971260
1948697,SPPL,SIMPPLE LTD.,0001948697
1684425,PETZ,"TDH Holdings, Inc.",0001684425
1648636,TRLEF,Trillion Energy International Inc.,0001648636
1840563,ELAB,Elevai Labs Inc.,0001840563
1814963,ILAG,Intelligent Living Application Group Inc.,0001814963
1527352,NXL,"Nexalin Technology, Inc.",0001527352
1085921,MMTIF,MICROMEM TECHNOLOGIES INC,0001085921
1784058,PNYG,Pony Group Inc.,0001784058
1985062,PBM,PSYENCE BIOMEDICAL LTD.,0001985062
1872964,MTEK,Maris Tech Ltd.,0001872964
1956955,UMAC,"Unusual Machines, Inc.",0001956955
1463978,BKUCF,BLUE SKY URANIUM CORP.,0001463978
1444839,BRVO,Bravo Multinational Inc.,0001444839
919567,RCG,"RENN Fund, Inc.",0000919567
1378140,OPTT,"Ocean Power Technologies, Inc.",0001378140
1781397,EEIQ,EpicQuest Education Group International Ltd,0001781397
1759186,COEP,"Coeptis Therapeutics Holdings, Inc.",0001759186
1709542,XESP,"Electronic Servitor Publication Network, Inc.",0001709542
1659617,MBRX,"Moleculin Biotech, Inc.",0001659617
1805526,JNVR,Janover Inc.,0001805526
1333822,LEDS,SemiLEDs Corp,0001333822
709005,NROM,NOBLE ROMANS INC,0000709005
1953588,PAANF,Pan American Energy Corp. (Canada),0001953588
1541157,AKTX,Akari Therapeutics Plc,0001541157
1568969,APYP,"APPYEA, INC",0001568969
1978811,GOVB,"Gouverneur Bancorp, Inc./MD/",0001978811
1891791,TGGI,"TRANS GLOBAL GROUP, INC.",0001891791
1183765,MTEM,"Molecular Templates, Inc.",0001183765
1850079,TBIO,Telesis Bio Inc.,0001850079
837852,IDEX,"IDEANOMICS, INC.",0000837852
1502292,CNFR,"Conifer Holdings, Inc.",0001502292
1737523,BGLC,BioNexus Gene Lab Corp,0001737523
1500305,SPGX,Sustainable Projects Group Inc.,0001500305
1723580,BFI,"BurgerFi International, Inc.",0001723580
1474167,COSM,Cosmos Health Inc.,0001474167
1467761,MINM,"MINIM, INC.",0001467761
1536196,CANF,Can-Fite BioPharma Ltd.,0001536196
1817004,EZFL,EzFill Holdings Inc,0001817004
1634117,BNED,"Barnes & Noble Education, Inc.",0001634117
1715611,BMMJ,BODY & MIND INC.,0001715611
1173204,CNVS,Cineverse Corp.,0001173204
1906133,ICCT,iCoreConnect Inc.,0001906133
1099369,DSNY,DESTINY MEDIA TECHNOLOGIES INC,0001099369
1265521,TRFE,Trustfeed Corp.,0001265521
875355,LDWY,"LENDWAY, INC.",0000875355
1759352,CGOLF,Contact Gold Corp.,0001759352
1015155,CTHR,CHARLES & COLVARD LTD,0001015155
1864943,FGI,FGI Industries Ltd.,0001864943
1722926,ASLN,ASLAN Pharmaceuticals Ltd,0001722926
768216,LOGQ,"Coyni, Inc.",0000768216
1406944,TRBMF,TORQ RESOURCES INC.,0001406944
1658521,MTPP,"MOUNTAIN TOP PROPERTIES, INC.",0001658521
925741,BCDA,"BioCardia, Inc.",0000925741
1730869,EBZT,"Everything Blockchain, Inc.",0001730869
1191070,BNOX,BIONOMICS LIMITED/FI,0001191070
1958713,MI,NFT Ltd,0001958713
1775194,UPXI,"UPEXI, INC.",0001775194
1784851,SHPW,"Shapeways Holdings, Inc.",0001784851
1941500,MWG,Multi Ways Holdings Ltd,0001941500
1477009,CANN,TREES Corp (Colorado),0001477009
1589149,GWAV,"Greenwave Technology Solutions, Inc.",0001589149
1642375,GHSI,"Guardion Health Sciences, Inc.",0001642375
1752474,KLDI,KLDiscovery Inc.,0001752474
1815632,TGCB,"Tego Cyber, Inc.",0001815632
1790320,MSTH,Mystic Holdings Inc./NV,0001790320
1844149,SPEC,Spectaire Holdings Inc.,0001844149
73290,BMRA,BIOMERICA INC,0000073290
1744494,ADN,"ADVENT TECHNOLOGIES HOLDINGS, INC.",0001744494
1723047,VAUCF,Viva Gold Corp.,0001723047
1817760,SMTK,"SmartKem, Inc.",0001817760
1919246,CHRO,Chromocell Therapeutics Corp,0001919246
1718224,BTBD,"BT Brands, Inc.",0001718224
1166272,GENE,GENETIC TECHNOLOGIES LTD,0001166272
1465470,SHMP,NaturalShrimp Inc,0001465470
1383088,CYCA,CYTTA CORP.,0001383088
1893448,SGE,"Strong Global Entertainment, Inc.",0001893448
748592,ERNA,Eterna Therapeutics Inc.,0000748592
1737193,LDSN,Luduson G Inc.,0001737193
1962481,BOF,BranchOut Food Inc.,0001962481
1205922,VCNX,"VACCINEX, INC.",0001205922
1782037,YGMZ,MingZhu Logistics Holdings Ltd,0001782037
1563577,GRTX,"Galera Therapeutics, Inc.",0001563577
1378866,GOGR,Go Green Global Technologies Corp.,0001378866
1342936,AVOI,"Advanced Voice Recognition Systems, Inc",0001342936
1119190,HMBL,"HUMBL, INC.",0001119190
66496,MMTRS,MILLS MUSIC TRUST,0000066496
1750149,IKT,"Inhibikase Therapeutics, Inc.",0001750149
1597846,GRNQ,Greenpro Capital Corp.,0001597846
1755058,ATIF,ATIF Holdings Ltd,0001755058
1089815,USNU,"U.S. NeuroSurgical Holdings, Inc.",0001089815
1534248,CMMB,Chemomab Therapeutics Ltd.,0001534248
1113423,AEZS,Aeterna Zentaris Inc.,0001113423
1871149,RGF,"Real Good Food Company, Inc.",0001871149
1807893,SPFX,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",0001807893
1355736,AVCRF,Avricore Health Inc.,0001355736
793628,CHNR,CHINA NATURAL RESOURCES INC,0000793628
1858685,BFRI,Biofrontera Inc.,0001858685
1951294,VSME,VS MEDIA Holdings Ltd,0001951294
7623,ARTW,ARTS WAY MANUFACTURING CO INC,0000007623
891417,NMGX,Nano Magic Inc.,0000891417
1574232,ADXN,Addex Therapeutics Ltd.,0001574232
1527541,WHLR,"Wheeler Real Estate Investment Trust, Inc.",0001527541
1009922,NSFDF,NXT Energy Solutions Inc.,0001009922
1938109,PAPL,Pineapple Financial Inc.,0001938109
1138476,PFHO,PACIFIC HEALTH CARE ORGANIZATION INC,0001138476
1892274,GV,Visionary Holdings Inc.,0001892274
1505497,BRTX,"BioRestorative Therapies, Inc.",0001505497
1026785,HIHO,HIGHWAY HOLDINGS LTD,0001026785
1855485,CLDI,"Calidi Biotherapeutics, Inc.",0001855485
1836242,TKLF,"Yoshitsu Co., Ltd",0001836242
1568385,BMTM,"Bright Mountain Media, Inc.",0001568385
1347858,XXII,"22nd Century Group, Inc.",0001347858
1765850,PWM,Prestige Wealth Inc.,0001765850
1231339,ASRE,"Astra Energy, Inc.",0001231339
704172,PHIL,PHI GROUP INC,0000704172
1923780,NCL,Northann Corp.,0001923780
1861622,JTAI,Jet.AI Inc.,0001861622
1905660,HUBC,Hub Cyber Security Ltd.,0001905660
1007019,JVA,COFFEE HOLDING CO INC,0001007019
1880343,VINE,"Fresh Vine Wine, Inc.",0001880343
1109486,EDXC,Endexx Corp,0001109486
1275477,BMNM,"BIMINI CAPITAL MANAGEMENT, INC.",0001275477
1565228,VISL,"Vislink Technologies, Inc.",0001565228
1481504,XERI,"XERIANT, INC.",0001481504
1168981,LVRLF,CordovaCann Corp.,0001168981
1508786,SLTN,"SILVERTON ENERGY, INC.",0001508786
1854583,CAUD,"Collective Audience, Inc.",0001854583
1487839,LKCO,Luokung Technology Corp.,0001487839
933738,ENG,ENGLOBAL CORP,0000933738
1935688,LEBGF,Legible Inc.,0001935688
1464165,BETRF,BetterLife Pharma Inc.,0001464165
1679063,CSSE,"Chicken Soup for the Soul Entertainment, Inc.",0001679063
896493,AULT,"Ault Alliance, Inc.",0000896493
1869137,MHUBF,MineHub Technologies Inc.,0001869137
1075880,KZIA,KAZIA THERAPEUTICS LTD,0001075880
1818844,VIRI,"Virios Therapeutics, Inc.",0001818844
1289850,NURO,"NeuroMetrix, Inc.",0001289850
1481443,TCRI,"TechCom, Inc.",0001481443
1546383,JXJT,JX Luxventure Ltd,0001546383
1603207,NTBL,"Notable Labs, Ltd.",0001603207
721693,CREG,Smart Powerr Corp.,0000721693
876235,EGYF,ENERGY FINDERS INC,0000876235
724742,TPHS,Trinity Place Holdings Inc.,0000724742
1558924,PKKFF,Tenet Fintech Group Inc.,0001558924
926423,MIND,"MIND TECHNOLOGY, INC",0000926423
1807166,AMST,Amesite Inc.,0001807166
1684688,JUPGF,Jupiter Gold Corp,0001684688
1382574,MEDS,"TRxADE HEALTH, INC",0001382574
1621672,SLE,"Super League Enterprise, Inc.",0001621672
1403870,GARWF,Golden Arrow Resources Corp,0001403870
29332,DXYN,DIXIE GROUP INC,0000029332
1493137,LCTC,"Lifeloc Technologies, Inc",0001493137
1389002,MRIN,MARIN SOFTWARE INC,0001389002
1959023,SGD,Safe & Green Development Corp,0001959023
1128281,SKAS,"Saker Aviation Services, Inc.",0001128281
1567900,BLBX,BLACKBOXSTOCKS INC.,0001567900
1593549,NUGN,"Livento Group, Inc.",0001593549
1061069,AWX,AVALON HOLDINGS CORP,0001061069
1575793,WATT,Energous Corp,0001575793
1813756,WEWKQ,WeWork Inc.,0001813756
1721484,LGVN,Longeveron Inc.,0001721484
1103833,CRWE,"Crown Equity Holdings, Inc.",0001103833
1884072,JEWL,Adamas One Corp.,0001884072
1709626,NCNA,NuCana plc,0001709626
62362,MARPS,MARINE PETROLEUM TRUST,0000062362
1718939,IDAI,T Stamp Inc,0001718939
924396,OLKR,"OpenLocker Holdings, Inc.",0000924396
1828522,EFTR,"eFFECTOR Therapeutics, Inc.",0001828522
1899658,WLGS,"WANG & LEE GROUP, Inc.",0001899658
1485029,NAHD,"New Asia Holdings, Inc.",0001485029
1043961,PRPO,"Precipio, Inc.",0001043961
1613895,BMXC,"Bemax, Inc.",0001613895
1673481,LTRY,Lottery.com Inc.,0001673481
1888151,BCAN,BYND CANNASOFT ENTERPRISES INC.,0001888151
1938865,TCJH,Top KingWin Ltd,0001938865
1133519,MCUJF,MEDICURE INC,0001133519
1419275,RVYL,RYVYL Inc.,0001419275
1716770,WAFU,Wah Fu Education Group Ltd,0001716770
1840292,HLGN,"Heliogen, Inc.",0001840292
1487798,ECTM,ECA Marcellus Trust I,0001487798
944075,SCKT,"SOCKET MOBILE, INC.",0000944075
1387473,TIGCF,Triumph Gold Corp.,0001387473
1769768,EJH,E-Home Household Service Holdings Ltd,0001769768
1825875,RAYA,Erayak Power Solution Group Inc.,0001825875
1821175,MSGM,Motorsport Games Inc.,0001821175
1006028,PURE,"PURE BIOSCIENCE, INC.",0001006028
1955104,ZAPP,Zapp Electric Vehicles Group Ltd,0001955104
1809616,UPC,Universe Pharmaceuticals INC,0001809616
1677897,UPYY,UPAY,0001677897
946112,CDSG,"China Dongsheng International, Inc.",0000946112
1016178,CARV,CARVER BANCORP INC,0001016178
1068897,FXBY,FOXBY CORP.,0001068897
8504,UAVS,AgEagle Aerial Systems Inc.,0000008504
1300317,ECRO,ECC Capital CORP,0001300317
1916241,PRZO,ParaZero Technologies Ltd.,0001916241
1896511,ZKGCF,ZKGC New Energy Ltd,0001896511
1887603,HCNWF,Hypercharge Networks Corp.,0001887603
1314196,OLB,"OLB GROUP, INC.",0001314196
1424864,RYES,Rise Gold Corp.,0001424864
1304409,AHNR,ATHENA GOLD CORP,0001304409
1711012,AIHS,Senmiao Technology Ltd,0001711012
1414382,CLEV,Concrete Leveling Systems Inc,0001414382
1583771,HEPA,"Hepion Pharmaceuticals, Inc.",0001583771
1557376,ZEOX,"Zeo ScientifiX, Inc.",0001557376
34956,TENX,"TENAX THERAPEUTICS, INC.",0000034956
1887673,WLDS,Wearable Devices Ltd.,0001887673
1729214,XRTX,XORTX Therapeutics Inc.,0001729214
1725430,INBS,INTELLIGENT BIO SOLUTIONS INC.,0001725430
1687277,RETO,"ReTo Eco-Solutions, Inc.",0001687277
1861522,PIK,KIDPIK CORP.,0001861522
1755237,CYCN,"Cyclerion Therapeutics, Inc.",0001755237
944480,GVP,GSE SYSTEMS INC,0000944480
1584693,HITC,Healthcare Integrated Technologies Inc.,0001584693
1945240,ROMA,Roma Green Finance Ltd,0001945240
1132979,FRCB,FIRST REPUBLIC BANK,0001132979
1095981,PSTV,"PLUS THERAPEUTICS, INC.",0001095981
1410428,XWEL,"XWELL, Inc.",0001410428
1253176,VAPO,VAPOTHERM INC,0001253176
1533030,CRYM,"Cryomass Technologies, Inc.",0001533030
1813783,VMAR,Vision Marine Technologies Inc.,0001813783
1751876,PAVS,Paranovus Entertainment Technology Ltd.,0001751876
1522222,CLSH,"CLS Holdings USA, Inc.",0001522222
